county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Sierra,1,0,0,0,7/7/20
Sierra,1,0,0,0,7/8/20
Sierra,1,0,0,0,7/9/20
Sierra,1,0,0,0,7/10/20
Sierra,1,0,0,0,7/11/20
Sierra,1,0,0,0,7/12/20
Sierra,1,0,0,0,7/13/20
Sierra,1,0,0,0,7/14/20
Sierra,1,0,0,0,7/15/20
Sierra,1,0,0,0,7/16/20
Sierra,1,0,0,0,7/17/20
Sierra,1,0,0,0,7/18/20
Sierra,1,0,0,0,7/19/20
Sierra,1,0,0,0,7/20/20
Sierra,1,0,0,0,7/21/20
Sierra,1,0,0,0,7/22/20
Sierra,1,0,0,0,7/23/20
Sierra,1,0,0,0,7/24/20
Sierra,1,0,0,0,7/25/20
Sierra,1,0,0,0,7/26/20
Sierra,1,0,0,0,7/27/20
Sierra,1,0,0,0,7/28/20
Sierra,1,0,0,0,7/29/20
Sierra,1,0,0,0,7/30/20
Sierra,1,0,0,0,7/31/20
Sierra,1,0,0,0,8/1/20
Placer,8,1,8,1,3/18/20
Placer,8,1,0,0,3/19/20
Placer,9,1,1,0,3/20/20
Placer,11,1,2,0,3/21/20
Placer,18,1,7,0,3/22/20
Placer,19,1,1,0,3/23/20
Placer,22,1,3,0,3/24/20
Placer,30,1,8,0,3/25/20
Placer,34,1,4,0,3/26/20
Placer,33,1,-1,0,3/27/20
Placer,35,1,2,0,3/28/20
Placer,35,2,0,1,3/29/20
Placer,44,2,9,0,3/30/20
Placer,49,2,5,0,3/31/20
Placer,52,2,3,0,4/1/20
Placer,72,2,20,0,4/2/20
Placer,76,2,4,0,4/3/20
Placer,87,2,11,0,4/4/20
Placer,86,3,-1,1,4/5/20
Placer,90,3,4,0,4/6/20
Placer,94,3,4,0,4/7/20
Placer,102,4,8,1,4/8/20
Placer,107,4,5,0,4/9/20
Placer,112,7,5,3,4/10/20
Placer,113,7,1,0,4/11/20
Placer,114,7,1,0,4/12/20
Placer,116,7,2,0,4/13/20
Placer,117,7,1,0,4/14/20
Placer,123,7,6,0,4/15/20
Placer,129,8,6,1,4/16/20
Placer,130,8,1,0,4/17/20
Placer,130,8,0,0,4/18/20
Placer,131,8,1,0,4/19/20
Placer,132,8,1,0,4/20/20
Placer,133,8,1,0,4/21/20
Placer,133,8,0,0,4/22/20
Placer,136,8,3,0,4/23/20
Placer,137,8,1,0,4/24/20
Placer,137,8,0,0,4/25/20
Placer,141,8,4,0,4/26/20
Placer,142,8,1,0,4/27/20
Placer,143,8,1,0,4/28/20
Placer,145,8,2,0,4/29/20
Placer,148,8,3,0,4/30/20
Placer,149,8,1,0,5/1/20
Placer,150,8,1,0,5/2/20
Placer,161,8,11,0,5/3/20
Placer,162,8,1,0,5/4/20
Placer,162,8,0,0,5/5/20
Placer,164,8,2,0,5/6/20
Placer,165,8,1,0,5/7/20
Placer,166,8,1,0,5/8/20
Placer,168,8,2,0,5/9/20
Placer,168,8,0,0,5/10/20
Placer,170,8,2,0,5/11/20
Placer,170,8,0,0,5/12/20
Placer,170,9,0,1,5/13/20
Placer,172,9,2,0,5/14/20
Placer,174,9,2,0,5/15/20
Placer,174,9,0,0,5/16/20
Placer,175,9,1,0,5/17/20
Placer,176,9,1,0,5/18/20
Placer,177,9,1,0,5/19/20
Placer,176,9,-1,0,5/20/20
Placer,176,9,0,0,5/21/20
Placer,181,9,5,0,5/22/20
Placer,184,9,3,0,5/23/20
Placer,184,9,0,0,5/24/20
Placer,186,9,2,0,5/25/20
Placer,188,9,2,0,5/26/20
Placer,196,9,8,0,5/27/20
Placer,196,9,0,0,5/28/20
Placer,199,9,3,0,5/29/20
Placer,199,9,0,0,5/30/20
Placer,215,9,16,0,5/31/20
Placer,218,9,3,0,6/1/20
Placer,226,9,8,0,6/2/20
Placer,243,9,17,0,6/3/20
Placer,256,9,13,0,6/4/20
Placer,265,9,9,0,6/5/20
Placer,270,9,5,0,6/6/20
Placer,273,9,3,0,6/7/20
Placer,290,9,17,0,6/8/20
Placer,301,9,11,0,6/9/20
Placer,309,9,8,0,6/10/20
Placer,321,9,12,0,6/11/20
Placer,333,9,12,0,6/12/20
Placer,346,9,13,0,6/13/20
Placer,369,9,23,0,6/14/20
Placer,386,9,17,0,6/15/20
Placer,392,9,6,0,6/16/20
Placer,427,9,35,0,6/17/20
Placer,457,9,30,0,6/18/20
Placer,464,9,7,0,6/19/20
Placer,483,9,19,0,6/20/20
Placer,498,9,15,0,6/21/20
Placer,512,9,14,0,6/22/20
Placer,525,10,13,1,6/23/20
Placer,548,10,23,0,6/24/20
Placer,578,10,30,0,6/25/20
Placer,589,11,11,1,6/26/20
Placer,591,11,2,0,6/27/20
Placer,636,11,45,0,6/28/20
Placer,668,11,32,0,6/29/20
Placer,697,11,29,0,6/30/20
Placer,713,11,16,0,7/1/20
Placer,740,11,27,0,7/2/20
Placer,745,11,5,0,7/3/20
Placer,796,11,51,0,7/4/20
Placer,855,11,59,0,7/5/20
Placer,904,11,49,0,7/6/20
Placer,930,11,26,0,7/7/20
Placer,948,11,18,0,7/8/20
Placer,982,11,34,0,7/9/20
Placer,1002,11,20,0,7/10/20
Placer,1029,11,27,0,7/11/20
Placer,1058,11,29,0,7/12/20
Placer,1096,11,38,0,7/13/20
Placer,1122,11,26,0,7/14/20
Placer,1145,11,23,0,7/15/20
Placer,1168,11,23,0,7/16/20
Placer,1207,11,39,0,7/17/20
Placer,1233,11,26,0,7/18/20
Placer,1246,11,13,0,7/19/20
Placer,1364,11,118,0,7/20/20
Placer,1413,12,49,1,7/21/20
Placer,1469,12,56,0,7/22/20
Placer,1519,13,50,1,7/23/20
Placer,1551,13,32,0,7/24/20
Placer,1596,13,45,0,7/25/20
Placer,1628,13,32,0,7/26/20
Placer,1679,15,51,2,7/27/20
Placer,1759,15,80,0,7/28/20
Placer,1798,15,39,0,7/29/20
Placer,1821,15,23,0,7/30/20
Placer,1853,15,32,0,7/31/20
Placer,1891,15,38,0,8/1/20
San Luis Obispo,5,0,5,0,3/18/20
San Luis Obispo,6,0,1,0,3/19/20
San Luis Obispo,11,0,5,0,3/20/20
San Luis Obispo,16,0,5,0,3/21/20
San Luis Obispo,19,0,3,0,3/22/20
San Luis Obispo,23,0,4,0,3/23/20
San Luis Obispo,32,0,9,0,3/24/20
San Luis Obispo,35,0,3,0,3/25/20
San Luis Obispo,38,0,3,0,3/26/20
San Luis Obispo,46,0,8,0,3/27/20
San Luis Obispo,52,0,6,0,3/28/20
San Luis Obispo,55,0,3,0,3/29/20
San Luis Obispo,62,0,7,0,3/30/20
San Luis Obispo,67,0,5,0,3/31/20
San Luis Obispo,69,0,2,0,4/1/20
San Luis Obispo,79,0,10,0,4/2/20
San Luis Obispo,82,0,3,0,4/3/20
San Luis Obispo,82,0,0,0,4/4/20
San Luis Obispo,83,1,1,1,4/5/20
San Luis Obispo,85,1,2,0,4/6/20
San Luis Obispo,87,1,2,0,4/7/20
San Luis Obispo,90,1,3,0,4/8/20
San Luis Obispo,93,1,3,0,4/9/20
San Luis Obispo,97,1,4,0,4/10/20
San Luis Obispo,100,1,3,0,4/11/20
San Luis Obispo,102,1,2,0,4/12/20
San Luis Obispo,107,1,5,0,4/13/20
San Luis Obispo,109,1,2,0,4/14/20
San Luis Obispo,112,1,3,0,4/15/20
San Luis Obispo,113,1,1,0,4/16/20
San Luis Obispo,116,1,3,0,4/17/20
San Luis Obispo,129,1,13,0,4/18/20
San Luis Obispo,132,1,3,0,4/19/20
San Luis Obispo,132,1,0,0,4/20/20
San Luis Obispo,134,1,2,0,4/21/20
San Luis Obispo,142,1,8,0,4/22/20
San Luis Obispo,146,1,4,0,4/23/20
San Luis Obispo,151,1,5,0,4/24/20
San Luis Obispo,159,1,8,0,4/25/20
San Luis Obispo,165,1,6,0,4/26/20
San Luis Obispo,166,1,1,0,4/27/20
San Luis Obispo,172,1,6,0,4/28/20
San Luis Obispo,181,1,9,0,4/29/20
San Luis Obispo,182,1,1,0,4/30/20
San Luis Obispo,186,1,4,0,5/1/20
San Luis Obispo,193,1,7,0,5/2/20
San Luis Obispo,200,1,7,0,5/3/20
San Luis Obispo,202,1,2,0,5/4/20
San Luis Obispo,203,1,1,0,5/5/20
San Luis Obispo,207,1,4,0,5/6/20
San Luis Obispo,209,1,2,0,5/7/20
San Luis Obispo,210,1,1,0,5/8/20
San Luis Obispo,213,1,3,0,5/9/20
San Luis Obispo,218,1,5,0,5/10/20
San Luis Obispo,224,1,6,0,5/11/20
San Luis Obispo,226,1,2,0,5/12/20
San Luis Obispo,231,1,5,0,5/13/20
San Luis Obispo,236,1,5,0,5/14/20
San Luis Obispo,237,1,1,0,5/15/20
San Luis Obispo,240,1,3,0,5/16/20
San Luis Obispo,242,1,2,0,5/17/20
San Luis Obispo,243,1,1,0,5/18/20
San Luis Obispo,245,1,2,0,5/19/20
San Luis Obispo,249,1,4,0,5/20/20
San Luis Obispo,251,1,2,0,5/21/20
San Luis Obispo,254,1,3,0,5/22/20
San Luis Obispo,256,1,2,0,5/23/20
San Luis Obispo,257,1,1,0,5/24/20
San Luis Obispo,260,1,3,0,5/25/20
San Luis Obispo,260,1,0,0,5/26/20
San Luis Obispo,266,1,6,0,5/27/20
San Luis Obispo,267,1,1,0,5/28/20
San Luis Obispo,270,1,3,0,5/29/20
San Luis Obispo,270,1,0,0,5/30/20
San Luis Obispo,271,1,1,0,5/31/20
San Luis Obispo,275,1,4,0,6/1/20
San Luis Obispo,275,1,0,0,6/2/20
San Luis Obispo,279,1,4,0,6/3/20
San Luis Obispo,288,1,9,0,6/4/20
San Luis Obispo,293,1,5,0,6/5/20
San Luis Obispo,295,1,2,0,6/6/20
San Luis Obispo,296,1,1,0,6/7/20
San Luis Obispo,300,1,4,0,6/8/20
San Luis Obispo,301,1,1,0,6/9/20
San Luis Obispo,306,1,5,0,6/10/20
San Luis Obispo,307,1,1,0,6/11/20
San Luis Obispo,321,1,14,0,6/12/20
San Luis Obispo,326,1,5,0,6/13/20
San Luis Obispo,330,1,4,0,6/14/20
San Luis Obispo,332,1,2,0,6/15/20
San Luis Obispo,343,1,11,0,6/16/20
San Luis Obispo,362,1,19,0,6/17/20
San Luis Obispo,378,1,16,0,6/18/20
San Luis Obispo,392,1,14,0,6/19/20
San Luis Obispo,405,1,13,0,6/20/20
San Luis Obispo,418,1,13,0,6/21/20
San Luis Obispo,422,1,4,0,6/22/20
San Luis Obispo,445,1,23,0,6/23/20
San Luis Obispo,461,1,16,0,6/24/20
San Luis Obispo,476,1,15,0,6/25/20
San Luis Obispo,502,1,26,0,6/26/20
San Luis Obispo,511,1,9,0,6/27/20
San Luis Obispo,548,1,37,0,6/28/20
San Luis Obispo,579,1,31,0,6/29/20
San Luis Obispo,603,1,24,0,6/30/20
San Luis Obispo,613,2,10,1,7/1/20
San Luis Obispo,659,2,46,0,7/2/20
San Luis Obispo,676,2,17,0,7/3/20
San Luis Obispo,699,2,23,0,7/4/20
San Luis Obispo,730,2,31,0,7/5/20
San Luis Obispo,751,2,21,0,7/6/20
San Luis Obispo,795,2,44,0,7/7/20
San Luis Obispo,825,3,30,1,7/8/20
San Luis Obispo,869,4,44,1,7/9/20
San Luis Obispo,891,4,22,0,7/10/20
San Luis Obispo,930,4,39,0,7/11/20
San Luis Obispo,972,4,42,0,7/12/20
San Luis Obispo,989,5,17,1,7/13/20
San Luis Obispo,1060,5,71,0,7/14/20
San Luis Obispo,1097,6,37,1,7/15/20
San Luis Obispo,1146,6,49,0,7/16/20
San Luis Obispo,1190,6,44,0,7/17/20
San Luis Obispo,1234,6,44,0,7/18/20
San Luis Obispo,1262,6,28,0,7/19/20
San Luis Obispo,1282,6,20,0,7/20/20
San Luis Obispo,1338,7,56,1,7/21/20
San Luis Obispo,1373,7,35,0,7/22/20
San Luis Obispo,1438,8,65,1,7/23/20
San Luis Obispo,1476,8,38,0,7/24/20
San Luis Obispo,1530,8,54,0,7/25/20
San Luis Obispo,1565,8,35,0,7/26/20
San Luis Obispo,1612,8,47,0,7/27/20
San Luis Obispo,1636,11,24,3,7/28/20
San Luis Obispo,1673,12,37,1,7/29/20
San Luis Obispo,1703,14,30,2,7/30/20
San Luis Obispo,1746,15,43,1,7/31/20
San Luis Obispo,1798,15,52,0,8/1/20
Solano,26,0,26,0,3/18/20
Solano,26,0,0,0,3/19/20
Solano,29,0,3,0,3/20/20
Solano,8,0,-21,0,3/21/20
Solano,8,0,0,0,3/22/20
Solano,11,0,3,0,3/23/20
Solano,13,0,2,0,3/24/20
Solano,18,0,5,0,3/25/20
Solano,20,0,2,0,3/26/20
Solano,48,0,28,0,3/27/20
Solano,48,0,0,0,3/28/20
Solano,48,0,0,0,3/29/20
Solano,50,0,2,0,3/30/20
Solano,56,0,6,0,3/31/20
Solano,57,0,1,0,4/1/20
Solano,65,0,8,0,4/2/20
Solano,72,1,7,1,4/3/20
Solano,79,1,7,0,4/4/20
Solano,78,1,-1,0,4/5/20
Solano,95,1,17,0,4/6/20
Solano,99,1,4,0,4/7/20
Solano,111,2,12,1,4/8/20
Solano,118,2,7,0,4/9/20
Solano,129,2,11,0,4/10/20
Solano,138,2,9,0,4/11/20
Solano,136,2,-2,0,4/12/20
Solano,137,2,1,0,4/13/20
Solano,140,2,3,0,4/14/20
Solano,153,2,13,0,4/15/20
Solano,162,2,9,0,4/16/20
Solano,173,2,11,0,4/17/20
Solano,175,2,2,0,4/18/20
Solano,174,2,-1,0,4/19/20
Solano,185,2,11,0,4/20/20
Solano,193,3,8,1,4/21/20
Solano,195,3,2,0,4/22/20
Solano,196,4,1,1,4/23/20
Solano,203,4,7,0,4/24/20
Solano,203,4,0,0,4/25/20
Solano,205,4,2,0,4/26/20
Solano,222,4,17,0,4/27/20
Solano,246,4,24,0,4/28/20
Solano,252,5,6,1,4/29/20
Solano,262,5,10,0,4/30/20
Solano,266,5,4,0,5/1/20
Solano,267,5,1,0,5/2/20
Solano,266,5,-1,0,5/3/20
Solano,293,6,27,1,5/4/20
Solano,299,6,6,0,5/5/20
Solano,300,7,1,1,5/6/20
Solano,307,7,7,0,5/7/20
Solano,314,7,7,0,5/8/20
Solano,321,7,7,0,5/9/20
Solano,322,7,1,0,5/10/20
Solano,354,10,32,3,5/11/20
Solano,361,11,7,1,5/12/20
Solano,368,12,7,1,5/13/20
Solano,372,14,4,2,5/14/20
Solano,388,16,16,2,5/15/20
Solano,392,16,4,0,5/16/20
Solano,392,16,0,0,5/17/20
Solano,398,16,6,0,5/18/20
Solano,415,16,17,0,5/19/20
Solano,418,18,3,2,5/20/20
Solano,424,19,6,1,5/21/20
Solano,431,20,7,1,5/22/20
Solano,435,20,4,0,5/23/20
Solano,436,20,1,0,5/24/20
Solano,437,20,1,0,5/25/20
Solano,470,20,33,0,5/26/20
Solano,477,21,7,1,5/27/20
Solano,489,22,12,1,5/28/20
Solano,498,22,9,0,5/29/20
Solano,512,22,14,0,5/30/20
Solano,512,22,0,0,5/31/20
Solano,529,22,17,0,6/1/20
Solano,537,22,8,0,6/2/20
Solano,543,22,6,0,6/3/20
Solano,551,22,8,0,6/4/20
Solano,558,23,7,1,6/5/20
Solano,560,23,2,0,6/6/20
Solano,560,23,0,0,6/7/20
Solano,560,23,0,0,6/8/20
Solano,596,23,36,0,6/9/20
Solano,608,23,12,0,6/10/20
Solano,616,23,8,0,6/11/20
Solano,620,23,4,0,6/12/20
Solano,637,23,17,0,6/13/20
Solano,638,23,1,0,6/14/20
Solano,638,23,0,0,6/15/20
Solano,694,23,56,0,6/16/20
Solano,722,23,28,0,6/17/20
Solano,735,23,13,0,6/18/20
Solano,755,23,20,0,6/19/20
Solano,784,23,29,0,6/20/20
Solano,783,23,-1,0,6/21/20
Solano,784,23,1,0,6/22/20
Solano,941,23,157,0,6/23/20
Solano,979,23,38,0,6/24/20
Solano,1041,23,62,0,6/25/20
Solano,1082,23,41,0,6/26/20
Solano,1098,23,16,0,6/27/20
Solano,1144,23,46,0,6/28/20
Solano,1216,24,72,1,6/29/20
Solano,1317,24,101,0,6/30/20
Solano,1364,25,47,1,7/1/20
Solano,1429,25,65,0,7/2/20
Solano,1496,25,67,0,7/3/20
Solano,1548,25,52,0,7/4/20
Solano,1547,25,-1,0,7/5/20
Solano,1668,25,121,0,7/6/20
Solano,1776,27,108,2,7/7/20
Solano,1821,27,45,0,7/8/20
Solano,1892,27,71,0,7/9/20
Solano,1950,28,58,1,7/10/20
Solano,2034,28,84,0,7/11/20
Solano,2037,28,3,0,7/12/20
Solano,2046,31,9,3,7/13/20
Solano,2266,31,220,0,7/14/20
Solano,2343,31,77,0,7/15/20
Solano,2372,31,29,0,7/16/20
Solano,2452,31,80,0,7/17/20
Solano,2503,31,51,0,7/18/20
Solano,2551,31,48,0,7/19/20
Solano,2537,34,-14,3,7/20/20
Solano,2727,35,190,1,7/21/20
Solano,2839,35,112,0,7/22/20
Solano,2962,35,123,0,7/23/20
Solano,3062,35,100,0,7/24/20
Solano,3107,35,45,0,7/25/20
Solano,3197,35,90,0,7/26/20
Solano,3198,35,1,0,7/27/20
Solano,3292,36,94,1,7/28/20
Solano,3380,37,88,1,7/29/20
Solano,3463,37,83,0,7/30/20
Solano,3510,37,47,0,7/31/20
Solano,3591,37,81,0,8/1/20
Monterey,1,0,1,0,3/18/20
Monterey,3,0,2,0,3/19/20
Monterey,4,0,1,0,3/20/20
Monterey,8,1,4,1,3/21/20
Monterey,14,1,6,0,3/22/20
Monterey,14,1,0,0,3/23/20
Monterey,23,1,9,0,3/24/20
Monterey,23,1,0,0,3/25/20
Monterey,25,1,2,0,3/26/20
Monterey,26,1,1,0,3/27/20
Monterey,32,1,6,0,3/28/20
Monterey,36,1,4,0,3/29/20
Monterey,41,1,5,0,3/30/20
Monterey,43,2,2,1,3/31/20
Monterey,47,2,4,0,4/1/20
Monterey,50,2,3,0,4/2/20
Monterey,58,2,8,0,4/3/20
Monterey,61,2,3,0,4/4/20
Monterey,61,2,0,0,4/5/20
Monterey,62,2,1,0,4/6/20
Monterey,63,2,1,0,4/7/20
Monterey,68,3,5,1,4/8/20
Monterey,70,3,2,0,4/9/20
Monterey,78,3,8,0,4/10/20
Monterey,78,3,0,0,4/11/20
Monterey,85,3,7,0,4/12/20
Monterey,89,3,4,0,4/13/20
Monterey,98,3,9,0,4/14/20
Monterey,106,3,8,0,4/15/20
Monterey,116,3,10,0,4/16/20
Monterey,119,3,3,0,4/17/20
Monterey,135,3,16,0,4/18/20
Monterey,140,4,5,1,4/19/20
Monterey,147,4,7,0,4/20/20
Monterey,151,4,4,0,4/21/20
Monterey,154,4,3,0,4/22/20
Monterey,161,4,7,0,4/23/20
Monterey,167,4,6,0,4/24/20
Monterey,173,4,6,0,4/25/20
Monterey,182,4,9,0,4/26/20
Monterey,185,4,3,0,4/27/20
Monterey,191,4,6,0,4/28/20
Monterey,204,5,13,1,4/29/20
Monterey,213,5,9,0,4/30/20
Monterey,222,5,9,0,5/1/20
Monterey,225,6,3,1,5/2/20
Monterey,235,6,10,0,5/3/20
Monterey,237,6,2,0,5/4/20
Monterey,240,6,3,0,5/5/20
Monterey,246,6,6,0,5/6/20
Monterey,249,6,3,0,5/7/20
Monterey,265,6,16,0,5/8/20
Monterey,273,6,8,0,5/9/20
Monterey,282,6,9,0,5/10/20
Monterey,286,6,4,0,5/11/20
Monterey,298,6,12,0,5/12/20
Monterey,309,6,11,0,5/13/20
Monterey,317,6,8,0,5/14/20
Monterey,321,8,4,2,5/15/20
Monterey,329,8,8,0,5/16/20
Monterey,342,8,13,0,5/17/20
Monterey,345,8,3,0,5/18/20
Monterey,350,8,5,0,5/19/20
Monterey,356,8,6,0,5/20/20
Monterey,363,8,7,0,5/21/20
Monterey,372,8,9,0,5/22/20
Monterey,397,8,25,0,5/23/20
Monterey,405,8,8,0,5/24/20
Monterey,418,8,13,0,5/25/20
Monterey,424,8,6,0,5/26/20
Monterey,443,8,19,0,5/27/20
Monterey,471,8,28,0,5/28/20
Monterey,479,10,8,2,5/29/20
Monterey,520,10,41,0,5/30/20
Monterey,545,10,25,0,5/31/20
Monterey,554,10,9,0,6/1/20
Monterey,582,10,28,0,6/2/20
Monterey,592,10,10,0,6/3/20
Monterey,621,10,29,0,6/4/20
Monterey,649,10,28,0,6/5/20
Monterey,679,10,30,0,6/6/20
Monterey,732,10,53,0,6/7/20
Monterey,751,10,19,0,6/8/20
Monterey,772,11,21,1,6/9/20
Monterey,791,11,19,0,6/10/20
Monterey,813,11,22,0,6/11/20
Monterey,864,11,51,0,6/12/20
Monterey,900,11,36,0,6/13/20
Monterey,949,12,49,1,6/14/20
Monterey,998,12,49,0,6/15/20
Monterey,1019,12,21,0,6/16/20
Monterey,1077,12,58,0,6/17/20
Monterey,1127,12,50,0,6/18/20
Monterey,1159,12,32,0,6/19/20
Monterey,1181,12,22,0,6/20/20
Monterey,1227,12,46,0,6/21/20
Monterey,1293,12,66,0,6/22/20
Monterey,1346,12,53,0,6/23/20
Monterey,1407,12,61,0,6/24/20
Monterey,1430,12,23,0,6/25/20
Monterey,1454,12,24,0,6/26/20
Monterey,1462,12,8,0,6/27/20
Monterey,1579,12,117,0,6/28/20
Monterey,1656,14,77,2,6/29/20
Monterey,1687,15,31,1,6/30/20
Monterey,1705,15,18,0,7/1/20
Monterey,1796,15,91,0,7/2/20
Monterey,1804,15,8,0,7/3/20
Monterey,1878,15,74,0,7/4/20
Monterey,1994,15,116,0,7/5/20
Monterey,2078,15,84,0,7/6/20
Monterey,2166,17,88,2,7/7/20
Monterey,2182,17,16,0,7/8/20
Monterey,2223,17,41,0,7/9/20
Monterey,2285,18,62,1,7/10/20
Monterey,2376,18,91,0,7/11/20
Monterey,2521,18,145,0,7/12/20
Monterey,2613,18,92,0,7/13/20
Monterey,2724,18,111,0,7/14/20
Monterey,2780,18,56,0,7/15/20
Monterey,2857,18,77,0,7/16/20
Monterey,2922,18,65,0,7/17/20
Monterey,3020,18,98,0,7/18/20
Monterey,3079,18,59,0,7/19/20
Monterey,3205,19,126,1,7/20/20
Monterey,3404,21,199,2,7/21/20
Monterey,3533,21,129,0,7/22/20
Monterey,3655,22,122,1,7/23/20
Monterey,3748,22,93,0,7/24/20
Monterey,3805,22,57,0,7/25/20
Monterey,3901,23,96,1,7/26/20
Monterey,3960,23,59,0,7/27/20
Monterey,4047,24,87,1,7/28/20
Monterey,4252,26,205,2,7/29/20
Monterey,4352,26,100,0,7/30/20
Monterey,4493,26,141,0,7/31/20
Monterey,4611,30,118,4,8/1/20
Yuba,0,0,0,0,3/18/20
Yuba,0,0,0,0,3/19/20
Yuba,0,0,0,0,3/20/20
Yuba,1,0,1,0,3/21/20
Yuba,2,0,1,0,3/22/20
Yuba,2,0,0,0,3/23/20
Yuba,2,0,0,0,3/24/20
Yuba,2,0,0,0,3/25/20
Yuba,3,0,1,0,3/26/20
Yuba,3,0,0,0,3/27/20
Yuba,3,0,0,0,3/28/20
Yuba,3,0,0,0,3/29/20
Yuba,5,0,2,0,3/30/20
Yuba,5,0,0,0,3/31/20
Yuba,5,0,0,0,4/1/20
Yuba,5,0,0,0,4/2/20
Yuba,6,0,1,0,4/3/20
Yuba,7,0,1,0,4/4/20
Yuba,7,0,0,0,4/5/20
Yuba,8,0,1,0,4/6/20
Yuba,10,0,2,0,4/7/20
Yuba,10,0,0,0,4/8/20
Yuba,13,0,3,0,4/9/20
Yuba,13,1,0,1,4/10/20
Yuba,13,1,0,0,4/11/20
Yuba,13,1,0,0,4/12/20
Yuba,13,1,0,0,4/13/20
Yuba,14,1,1,0,4/14/20
Yuba,15,1,1,0,4/15/20
Yuba,14,1,-1,0,4/16/20
Yuba,14,1,0,0,4/17/20
Yuba,14,1,0,0,4/18/20
Yuba,15,1,1,0,4/19/20
Yuba,15,1,0,0,4/20/20
Yuba,15,1,0,0,4/21/20
Yuba,15,1,0,0,4/22/20
Yuba,15,1,0,0,4/23/20
Yuba,15,1,0,0,4/24/20
Yuba,15,1,0,0,4/25/20
Yuba,15,1,0,0,4/26/20
Yuba,15,1,0,0,4/27/20
Yuba,15,1,0,0,4/28/20
Yuba,15,1,0,0,4/29/20
Yuba,15,1,0,0,4/30/20
Yuba,16,1,1,0,5/1/20
Yuba,16,1,0,0,5/2/20
Yuba,16,1,0,0,5/3/20
Yuba,16,1,0,0,5/4/20
Yuba,15,1,-1,0,5/5/20
Yuba,15,1,0,0,5/6/20
Yuba,16,1,1,0,5/7/20
Yuba,16,1,0,0,5/8/20
Yuba,17,1,1,0,5/9/20
Yuba,17,1,0,0,5/10/20
Yuba,18,1,1,0,5/11/20
Yuba,19,1,1,0,5/12/20
Yuba,19,1,0,0,5/13/20
Yuba,21,1,2,0,5/14/20
Yuba,21,1,0,0,5/15/20
Yuba,21,1,0,0,5/16/20
Yuba,21,1,0,0,5/17/20
Yuba,23,1,2,0,5/18/20
Yuba,23,1,0,0,5/19/20
Yuba,23,1,0,0,5/20/20
Yuba,24,1,1,0,5/21/20
Yuba,24,1,0,0,5/22/20
Yuba,24,1,0,0,5/23/20
Yuba,24,1,0,0,5/24/20
Yuba,24,1,0,0,5/25/20
Yuba,24,1,0,0,5/26/20
Yuba,24,1,0,0,5/27/20
Yuba,24,1,0,0,5/28/20
Yuba,25,1,1,0,5/29/20
Yuba,25,1,0,0,5/30/20
Yuba,26,1,1,0,5/31/20
Yuba,26,1,0,0,6/1/20
Yuba,27,1,1,0,6/2/20
Yuba,27,1,0,0,6/3/20
Yuba,27,1,0,0,6/4/20
Yuba,27,1,0,0,6/5/20
Yuba,27,1,0,0,6/6/20
Yuba,27,1,0,0,6/7/20
Yuba,27,1,0,0,6/8/20
Yuba,27,1,0,0,6/9/20
Yuba,27,1,0,0,6/10/20
Yuba,27,1,0,0,6/11/20
Yuba,27,1,0,0,6/12/20
Yuba,28,1,1,0,6/13/20
Yuba,28,1,0,0,6/14/20
Yuba,28,1,0,0,6/15/20
Yuba,29,4,1,3,6/16/20
Yuba,30,4,1,0,6/17/20
Yuba,32,4,2,0,6/18/20
Yuba,33,1,1,-3,6/19/20
Yuba,34,1,1,0,6/20/20
Yuba,35,1,1,0,6/21/20
Yuba,36,1,1,0,6/22/20
Yuba,35,1,-1,0,6/23/20
Yuba,37,1,2,0,6/24/20
Yuba,38,1,1,0,6/25/20
Yuba,38,1,0,0,6/26/20
Yuba,39,1,1,0,6/27/20
Yuba,39,1,0,0,6/28/20
Yuba,55,1,16,0,6/29/20
Yuba,56,1,1,0,6/30/20
Yuba,79,1,23,0,7/1/20
Yuba,93,1,14,0,7/2/20
Yuba,96,1,3,0,7/3/20
Yuba,102,2,6,1,7/4/20
Yuba,115,2,13,0,7/5/20
Yuba,124,2,9,0,7/6/20
Yuba,138,2,14,0,7/7/20
Yuba,145,2,7,0,7/8/20
Yuba,152,3,7,1,7/9/20
Yuba,164,3,12,0,7/10/20
Yuba,175,3,11,0,7/11/20
Yuba,188,3,13,0,7/12/20
Yuba,194,3,6,0,7/13/20
Yuba,210,3,16,0,7/14/20
Yuba,221,3,11,0,7/15/20
Yuba,221,3,0,0,7/16/20
Yuba,231,3,10,0,7/17/20
Yuba,237,3,6,0,7/18/20
Yuba,240,3,3,0,7/19/20
Yuba,258,3,18,0,7/20/20
Yuba,269,3,11,0,7/21/20
Yuba,288,3,19,0,7/22/20
Yuba,297,3,9,0,7/23/20
Yuba,307,3,10,0,7/24/20
Yuba,312,3,5,0,7/25/20
Yuba,313,3,1,0,7/26/20
Yuba,328,3,15,0,7/27/20
Yuba,333,3,5,0,7/28/20
Yuba,350,4,17,1,7/29/20
Yuba,362,4,12,0,7/30/20
Yuba,369,4,7,0,7/31/20
Yuba,387,4,18,0,8/1/20
San Francisco,65,0,65,0,3/18/20
